GeneName	R_033_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_036_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_045_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_048_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_049_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_051_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_052_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_054_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_057_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_058_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads
isogroup41481_Sym	0	0	0	0	0	0	0	0	0	1
isogroup41485_Sym	12	0	2	0	0	0	4	0	0	0
isogroup414879_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41498_Sym	0	0	10	12	5	24	9	0	0	0
isogroup41499_Sym	5	0	11	16	5	22	5	0	0	0
isogroup41509_Sym	0	0	2	0	0	0	0	0	2	1
isogroup415109_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41512_Sym	0	0	0	2	0	9	10	0	2	1
isogroup415161_Sym	0	0	0	0	0	0	0	0	0	0
isogroup415200_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41520_Sym	0	0	0	0	0	0	0	0	0	0
isogroup415240_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41528_Sym	0	0	6	13	6	3	8	0	4	0
isogroup415359_Sym	0	0	0	0	0	0	0	0	0	0
isogroup415395_Sym	0	0	2	0	0	0	0	0	1	0
isogroup41540_Sym	4	1	2	20	12	33	20	0	1	0
isogroup415430_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41552_Sym	19	0	24	22	11	10	25	0	2	0
isogroup415535_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41557_Sym	0	0	0	0	0	0	0	0	0	0
isogroup415594_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41559_Sym	21	0	9	3	2	9	3	0	0	0
isogroup41560_Sym	0	0	0	10	4	3	3	0	0	0
isogroup415639_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41564_Sym	0	0	0	4	0	1	4	0	0	0
isogroup415667_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41567_Sym	35	0	24	26	13	9	11	1	0	0
isogroup41568_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41573_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41582_Sym	96	20	12	9	10	1	11	2	2	0
isogroup41589_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41592_Sym	83	1	10	6	0	1	8	1	0	0
isogroup41594_Sym	0	0	0	2	2	2	7	0	0	0
isogroup416019_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41601_Sym	184	1	42	34	16	8	17	0	1	0
isogroup416099_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416116_Sym	0	0	0	0	0	0	1	0	0	0
isogroup41616_Sym	32	0	6	0	3	4	2	0	0	0
isogroup41617_Sym	23	0	3	4	2	3	2	0	0	0
isogroup41621_Sym	180	1	15	28	4	5	12	0	0	1
isogroup416251_Sym	0	1	0	0	0	0	0	0	0	0
isogroup41635_Sym	140	0	3	31	23	26	19	0	0	0
isogroup416389_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416397_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41639_Sym	0	0	3	2	3	10	6	0	0	1
isogroup41640_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416440_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416475_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41648_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416597_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41666_Sym	186	17	34	21	7	23	18	4	3	1
isogroup416704_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416705_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416819_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416837_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416925_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416962_Sym	0	0	0	0	0	0	0	0	0	0
isogroup416983_Sym	0	0	0	0	0	0	0	0	0	0
isogroup4169_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41706_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417102_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41714_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41716_Sym	395	1	16	38	16	1	11	0	0	0
isogroup417183_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417209_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417222_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41724_Sym	13	0	12	3	1	4	7	0	0	0
isogroup417266_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417269_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417326_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41738_Sym	66	3	5	0	0	9	10	0	1	0
isogroup41741_Sym	63	0	5	6	14	15	16	2	5	3
isogroup417440_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417505_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417534_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41753_Sym	0	0	0	6	1	1	8	0	0	0
isogroup417627_Sym	0	0	0	0	0	0	0	0	0	0
isogroup417704_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41783_Sym	3	0	3	1	4	5	7	4	1	1
isogroup418017_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418160_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418161_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418167_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418212_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418261_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41831_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41832_Sym	34	1	4	3	1	2	11	1	2	0
isogroup418391_Sym	0	0	0	0	0	0	0	0	0	0
isogroup4183_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418472_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418498_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418500_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418575_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418649_Sym	0	0	0	0	0	0	0	0	0	0
isogroup41864_Sym	0	0	12	5	0	14	9	0	0	0
isogroup418675_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418791_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418918_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418935_Sym	0	0	0	0	0	0	0	0	0	0
isogroup418948_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419000_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419114_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419118_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419277_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419282_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419359_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419474_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419514_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419528_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419581_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419635_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419650_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419658_Sym	0	0	0	0	0	0	0	0	0	1
isogroup41971_Sym	0	0	0	0	0	0	0	0	0	0
isogroup419721_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420228_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42026_Sym	0	0	4	0	1	2	3	0	0	0
isogroup420340_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420408_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420410_Sym	0	1	0	0	0	0	0	0	0	0
isogroup42042_Sym	149	7	36	36	31	27	43	0	0	0
isogroup420457_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42047_Sym	81	10	29	29	22	52	58	0	0	0
isogroup420496_Sym	0	0	0	0	0	0	0	0	0	0
isogroup4204_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42053_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420589_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420597_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420604_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420635_Sym	46	0	0	0	0	0	1	0	0	0
isogroup420641_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42064_Sym	0	0	0	0	0	0	0	0	0	0
isogroup420672_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42067_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42073_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42080_Sym	99	0	37	24	9	3	10	0	0	0
isogroup420845_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42084_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42085_Sym	26	0	0	4	3	13	9	2	0	2
isogroup420987_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42103_Sym	3	0	0	1	2	1	2	1	0	1
isogroup42104_Sym	110	1	7	18	13	22	36	2	2	0
isogroup421051_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42112_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42114_Sym	0	0	0	0	0	0	0	0	0	0
isogroup4213_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42143_Sym	0	0	4	3	4	15	6	0	0	1
isogroup421446_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421484_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421520_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421533_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421563_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421577_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421592_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421596_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421609_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421695_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42170_Sym	0	0	0	0	0	0	0	0	0	0
isogroup421745_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42175_Sym	0	1	0	6	0	10	13	0	0	0
isogroup421865_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42195_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42199_Sym	16	0	4	7	2	5	5	0	0	0
isogroup42200_Sym	22	0	0	8	3	5	4	0	0	2
isogroup422037_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42211_Sym	1	0	11	2	8	12	2	0	0	0
isogroup42218_Sym	10	0	0	13	6	4	7	0	0	0
isogroup422191_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422199_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42219_Sym	10	0	2	3	5	6	3	0	0	0
isogroup422238_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42223_Sym	5	0	6	6	1	2	1	0	0	0
isogroup42230_Sym	0	0	6	10	2	0	0	0	0	0
isogroup42231_Sym	20	1	10	1	8	11	14	0	0	0
isogroup422329_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42232_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42233_Sym	0	0	0	3	1	8	6	0	0	0
isogroup422368_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422372_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422385_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42239_Sym	22	0	2	3	1	5	3	0	0	0
isogroup42241_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42251_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42257_Sym	156	0	0	3	9	8	9	0	0	0
isogroup422596_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422636_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42266_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422695_Sym	0	1	0	0	0	0	0	1	1	0
isogroup422788_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42279_Sym	0	0	3	4	3	4	8	0	0	0
isogroup42281_Sym	9	0	5	6	6	1	5	0	0	0
isogroup422965_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422966_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42297_Sym	0	0	0	0	0	0	0	0	0	0
isogroup422996_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42299_Sym	47	0	0	2	2	2	5	0	0	0
isogroup423024_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423114_Sym	1	0	0	0	0	0	0	0	0	0
isogroup42313_Sym	10	0	0	0	1	3	1	0	0	0
isogroup42314_Sym	87	2	36	36	16	18	14	0	0	0
isogroup42316_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423170_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423179_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42318_Sym	0	0	0	2	3	4	9	0	0	0
isogroup42320_Sym	146	4	4	16	0	9	10	0	0	0
isogroup42322_Sym	0	0	0	1	1	1	2	0	0	0
isogroup423313_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423333_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423355_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42335_Sym	70	1	16	21	7	16	10	0	0	0
isogroup423379_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423388_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423403_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42343_Sym	27	0	10	17	15	3	4	1	0	0
isogroup423469_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42349_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42351_Sym	7	0	10	6	2	7	14	0	0	0
isogroup423567_Sym	0	0	0	0	0	0	0	0	0	0
isogroup423585_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42358_Sym	23	1	0	0	0	6	4	0	0	1
isogroup423598_Sym	0	1	0	0	0	0	0	0	0	0
isogroup42359_Sym	23	0	26	31	6	5	5	0	0	0
isogroup42361_Sym	198	20	48	13	7	20	10	1	0	0
isogroup42366_Sym	42	0	18	12	3	8	14	0	0	0
isogroup42369_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42372_Sym	2	0	0	11	2	20	1	0	0	0
isogroup423769_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42378_Sym	9	0	1	3	1	6	5	0	0	0
isogroup42380_Sym	1	0	10	9	8	13	17	0	0	0
isogroup42381_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42392_Sym	148	0	14	24	4	35	16	0	0	0
isogroup423948_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42404_Sym	153	1	24	18	7	11	7	0	0	0
isogroup42405_Sym	95	2	5	5	7	14	9	0	1	2
isogroup42406_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424134_Sym	0	1	0	0	0	0	0	0	0	0
isogroup42413_Sym	0	0	0	0	3	5	3	0	0	0
isogroup42417_Sym	237	16	43	13	7	11	13	0	0	0
isogroup424183_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424202_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424241_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42428_Sym	0	0	5	5	1	2	3	1	0	0
isogroup424293_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42432_Sym	56	0	10	1	2	9	9	0	0	0
isogroup42434_Sym	0	0	0	1	0	0	0	0	0	0
isogroup42435_Sym	176	1	6	0	0	10	3	0	0	0
isogroup42437_Sym	89	0	3	11	6	8	9	0	0	0
isogroup42438_Sym	91	1	20	22	5	9	6	0	1	0
isogroup424441_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42446_Sym	71	0	5	16	5	17	11	0	2	2
isogroup42450_Sym	34	0	11	8	5	11	22	0	2	2
isogroup42451_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424533_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424545_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42461_Sym	0	0	3	5	6	7	10	0	0	0
isogroup42464_Sym	0	61	0	0	1	4	1	0	0	0
isogroup42466_Sym	0	0	0	0	0	0	1	0	0	0
isogroup424707_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42475_Sym	0	0	4	9	8	10	16	0	0	0
isogroup42479_Sym	132	0	13	9	4	3	14	0	0	0
isogroup424854_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42485_Sym	0	40	0	0	3	1	1	0	0	0
isogroup424868_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42486_Sym	89	31	14	11	13	15	12	0	0	0
isogroup424927_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42493_Sym	61	0	17	5	2	2	5	0	0	0
isogroup424965_Sym	0	0	0	0	0	0	0	0	0	0
isogroup424986_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425032_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42506_Sym	47	1	1	0	5	6	12	0	0	0
isogroup425106_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425145_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425158_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425159_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42517_Sym	292	2	80	30	17	8	18	0	0	0
isogroup425195_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425224_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42522_Sym	62	0	0	5	1	32	5	0	0	0
isogroup42524_Sym	70	0	14	15	8	7	17	0	0	0
isogroup42532_Sym	0	0	9	4	5	2	6	0	0	0
isogroup42536_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425374_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42539_Sym	83	12	16	7	10	7	12	0	0	0
isogroup42541_Sym	0	0	14	7	1	3	2	0	0	0
isogroup425437_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42545_Sym	20	0	4	23	12	4	4	0	0	2
isogroup425467_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42546_Sym	0	0	20	7	7	3	5	0	0	0
isogroup42548_Sym	15	0	5	7	3	9	5	1	0	0
isogroup42549_Sym	6	1	5	11	0	0	4	0	0	0
isogroup42551_Sym	22	0	18	0	0	3	7	0	0	0
isogroup425525_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42552_Sym	244	113	115	50	19	9	22	0	0	0
isogroup425573_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42559_Sym	0	0	19	21	12	2	7	0	2	0
isogroup42560_Sym	13	0	20	7	7	9	7	1	0	0
isogroup42566_Sym	0	0	3	0	0	0	0	0	0	0
isogroup425693_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425716_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42571_Sym	0	0	2	1	1	5	8	0	0	0
isogroup42577_Sym	0	0	0	5	0	8	0	0	1	0
isogroup42578_Sym	42	0	7	0	2	0	6	0	0	0
isogroup425869_Sym	0	0	0	0	0	0	0	0	0	0
isogroup425918_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42600_Sym	0	0	0	2	1	5	8	1	1	0
isogroup42603_Sym	274	1	86	64	39	29	48	2	6	1
isogroup42604_Sym	26	0	4	7	4	3	9	0	0	0
isogroup42607_Sym	87	0	53	9	13	2	6	0	0	0
isogroup42608_Sym	41	16	13	5	2	6	14	0	0	0
isogroup42612_Sym	78	0	3	4	2	7	3	0	0	0
isogroup42617_Sym	0	0	2	4	1	1	1	0	0	0
isogroup426183_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426200_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42622_Sym	0	0	0	2	4	3	4	0	0	0
isogroup42623_Sym	152	21	38	13	16	13	12	0	0	0
isogroup42624_Sym	0	0	3	2	2	0	1	0	0	0
isogroup42625_Sym	0	0	2	2	1	5	6	0	0	0
isogroup426274_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42634_Sym	57	1	9	2	4	2	6	0	0	0
isogroup42640_Sym	36	0	1	4	1	2	2	0	0	0
isogroup42646_Sym	3	0	2	9	4	6	8	0	0	0
isogroup42654_Sym	0	28	13	9	2	1	4	0	0	0
isogroup42663_Sym	27	0	10	16	10	7	12	1	0	0
isogroup42667_Sym	0	0	0	3	0	11	3	0	2	0
isogroup426703_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426737_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426749_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426764_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426765_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42677_Sym	10	0	22	4	4	9	11	0	0	0
isogroup42679_Sym	60	2	9	5	5	23	9	5	1	2
isogroup426888_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42688_Sym	0	0	0	0	0	0	1	0	0	0
isogroup42690_Sym	159	1	15	26	9	10	14	0	0	0
isogroup42692_Sym	164	5	75	37	26	26	11	0	1	0
isogroup426934_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42694_Sym	0	0	15	13	4	2	4	0	0	0
isogroup42697_Sym	0	0	0	0	0	0	0	0	0	0
isogroup426986_Sym	0	0	3	0	0	0	0	0	0	0
isogroup42698_Sym	17	0	1	3	1	2	1	0	0	0
isogroup42700_Sym	70	0	11	13	5	17	31	0	0	0
isogroup42704_Sym	28	0	9	5	0	2	1	0	0	0
isogroup427102_Sym	0	0	0	0	0	0	0	0	0	0
isogroup427125_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42714_Sym	55	0	25	2	2	0	6	0	0	0
isogroup42717_Sym	146	0	43	33	17	12	23	0	0	0
isogroup42723_Sym	0	0	0	0	0	0	0	0	0	0
isogroup427317_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42731_Sym	34	1	1	2	1	5	2	0	0	0
isogroup42732_Sym	63	0	11	3	0	3	2	0	0	0
isogroup42738_Sym	0	0	3	7	1	7	11	0	0	0
isogroup427414_Sym	0	25	0	0	0	0	0	0	0	0
isogroup427488_Sym	0	0	0	0	0	0	0	0	0	0
isogroup427526_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42752_Sym	33	0	4	7	6	8	17	0	0	0
isogroup427566_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42758_Sym	23	0	34	19	12	15	7	0	0	1
isogroup4275_Sym	0	0	0	0	0	0	0	0	0	0
isogroup427664_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42775_Sym	67	1	0	0	1	4	2	0	0	0
isogroup42776_Sym	0	0	3	0	3	2	1	0	0	0
isogroup42780_Sym	124	1	2	12	5	3	10	0	1	0
isogroup42784_Sym	0	0	0	0	4	4	1	0	0	0
isogroup42789_Sym	31	36	9	11	3	9	11	0	0	1
isogroup42793_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42795_Sym	0	0	7	4	3	7	11	0	0	0
isogroup42805_Sym	102	0	8	6	13	25	20	0	0	0
isogroup42806_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42817_Sym	11	0	3	15	0	7	1	0	0	0
isogroup428206_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42822_Sym	0	0	0	0	0	0	0	0	0	0
isogroup428329_Sym	93	0	178	24	9	4	6	0	0	0
isogroup42832_Sym	0	0	0	0	0	0	0	0	0	0
isogroup428336_Sym	0	0	0	0	0	0	0	0	0	0
isogroup428347_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42848_Sym	1	0	25	10	6	18	19	1	0	1
isogroup42849_Sym	0	0	0	5	2	5	3	0	1	0
isogroup42856_Sym	177	35	50	31	18	14	21	0	2	1
isogroup42859_Sym	21	1	8	6	5	7	10	0	0	0
isogroup428631_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42866_Sym	0	0	0	0	1	1	3	0	0	0
isogroup42868_Sym	166	0	5	8	6	9	3	0	0	0
isogroup42869_Sym	0	0	7	2	6	8	10	0	0	0
isogroup428774_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42879_Sym	14	0	8	14	7	6	4	0	0	0
isogroup42881_Sym	101	0	16	13	9	5	12	0	0	0
isogroup42886_Sym	23	0	0	6	4	4	6	0	0	0
isogroup42888_Sym	63	12	33	7	5	23	13	0	1	0
isogroup428937_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42894_Sym	21	1	6	13	6	15	16	0	0	0
isogroup42900_Sym	0	0	6	0	0	1	0	1	0	0
isogroup429021_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42902_Sym	6	0	0	5	0	5	4	0	0	0
isogroup42912_Sym	9	0	8	3	2	11	10	0	0	0
isogroup429131_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42919_Sym	67	0	0	1	0	2	11	0	0	0
isogroup4291_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42920_Sym	0	0	0	0	0	3	0	0	0	0
isogroup42922_Sym	0	1	8	7	8	10	8	0	0	0
isogroup42933_Sym	0	0	1	1	1	0	3	0	0	0
isogroup42937_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42956_Sym	0	0	13	6	10	20	12	0	0	0
isogroup429584_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42960_Sym	18	0	0	2	0	8	8	0	0	0
isogroup429642_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42972_Sym	55	0	12	22	20	12	27	3	1	3
isogroup42978_Sym	157	0	26	19	10	17	10	0	0	1
isogroup429798_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42985_Sym	0	0	0	2	0	8	5	0	0	0
isogroup429867_Sym	0	0	0	0	0	0	0	0	0	0
isogroup429901_Sym	0	0	0	0	0	0	0	0	0	0
isogroup42996_Sym	168	0	10	9	4	7	14	0	1	0
isogroup4299_Sym	0	0	0	2	0	0	0	0	0	0
isogroup42_Sym	0	0	0	0	0	0	0	0	0	0
isogroup430017_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43003_Sym	0	1	0	4	1	5	8	1	0	1
isogroup430050_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43009_Sym	231	1	35	23	9	10	24	1	0	0
isogroup43011_Sym	0	0	1	10	4	4	15	0	0	0
isogroup430126_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43012_Sym	149	1	12	25	26	19	35	1	2	2
isogroup43013_Sym	0	0	12	16	4	1	2	0	0	0
isogroup43015_Sym	0	0	0	1	0	2	4	0	0	0
isogroup430183_Sym	0	0	0	0	0	0	0	0	0	0
isogroup430234_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43023_Sym	261	0	24	31	22	8	31	0	0	0
isogroup43025_Sym	10	0	8	4	1	0	2	0	0	0
isogroup43026_Sym	0	0	7	0	1	11	7	0	0	0
isogroup43030_Sym	172	1	36	26	9	6	27	0	0	0
isogroup43032_Sym	0	0	2	7	6	17	14	0	0	0
isogroup43033_Sym	53	0	14	19	5	16	6	0	0	0
isogroup43035_Sym	56	1	5	14	8	6	9	0	0	0
isogroup430378_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43037_Sym	37	0	6	6	7	3	7	0	0	0
isogroup43043_Sym	63	1	12	9	6	14	16	0	0	1
isogroup430446_Sym	0	0	0	0	0	0	0	0	0	0
isogroup430457_Sym	0	0	0	0	0	0	0	0	0	0
isogroup43045_Sym	0	0	3	1	2	5	2	0	0	0
